id,year,type,accidentType,firstAddress,secondAddress,geometry,reason,area,creationDate,daniosMateriales,falloMecanico,estadoPavimento,tipoEstadoPavimento,estadoAtmosfera,tipoEstadoAtmosfera,afectado,vehiculo
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20107,2017,COLISIÓN ALCANCE,,AVILA,,"-0.8968749676456617,41.646677721004984",PERDIDA del control por FALTA de ATENCIÓN,1186.0,2017-04-11T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33969
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20108,2017,COLISIÓN ALCANCE,,"ALMOZARA,DE LA(PUENTE",,"-0.8914021644244345,41.66043182840105",PERDIDA del control por FALTA de ATENCIÓN,1255.0,2017-04-28T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/11520https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/11521https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/11522,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33970https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33971
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20109,2017,CAIDA SOBRE CALZADA,,ZAFIRO,ALHAMA DE ARAGON,"-0.8758892338788054,41.62257737695246","STOP, no respetar prioridad de paso",1195.0,2017-04-28T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/11523,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33972https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33973
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20110,2017,COLISIÓN ALCANCE,,"RUIZ PICASSO, PABLO",,"-0.8917726791375616,41.67289712067822",PERDIDA del control por FALTA de ATENCIÓN,1278.0,2017-04-28T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33974
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20111,2017,COLISIÓN ALCANCE,,"BROTO, VALLE DE","PIRINEOS, AV. DE LOS","-0.8779730621523133,41.666693332520765","DISTANCIA DE SEGURIDAD, no mantener",1196.0,2017-04-28T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/11524,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33975
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20112,2017,SALIDA CALZADA,,"ZAMBRANO, M. (POETA)","AZNAR,ADOLFO(CINEASTA","-0.8892112102685271,41.67607574322292",PERDIDA del control por FALTA de ATENCIÓN,1190.0,2017-04-29T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33976
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20113,2017,COLIS. MARCHA ATRÁS,,"PARELLADA, PABLO",,"-0.8804614774648323,41.625823658586455",MARCHA ATRÁS,1192.0,2017-04-25T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33977
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20114,2017,COLIS. MARCHA ATRÁS,,"PARELLADA, PABLO",,"-0.8805189815511697,41.6251348478667",MARCHA ATRÁS,1192.0,2017-04-25T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33978
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20115,2017,COLISIÓN LATERAL,,"PARAISO, PL.BASILIO","CONSTITUCION, PASEO","-0.8853851395315636,41.64700478153943",INVADIR otro carril en el mismo sentido de circulación,1193.0,2017-04-26T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33979https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33980
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20116,2017,COLISIÓN ALCANCE,,"UNIVERSITAS, VIA",,"-0.9060624940890387,41.64360620726393",PERDIDA del control por FALTA de ATENCIÓN,1197.0,2017-04-29T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33981
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20117,2017,ATROPELLO,,"NAVARRA, AVENIDA DE",,"-0.908331993909558,41.655777959272044",PEATÓN cruza calz CON PREFER. en PASO  CON semáforo,1211.0,2017-04-30T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/11525https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/11526,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33982
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20118,2017,COLISIÓN ALCANCE,,"SOMPORT, DEL",SAN JUAN DE LA PEÑA,"-0.8714722412548499,41.67434231822751",PERDIDA del control por VELOCIDAD INADECUADA,1246.0,2017-04-30T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33983
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20119,2017,COLISIÓN ALCANCE,,"CINCA, RIO",,"-0.8996549363493839,41.65942483156015",PERDIDA del control por FALTA de ATENCIÓN,1207.0,2017-04-15T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33984
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20120,2017,COLISIÓN ALCANCE,,LAPUYADE,,"-0.8833552819588371,41.63576756195365",PERDIDA del control por FALTA de ATENCIÓN,1208.0,2017-04-16T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33985
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20121,2017,COLIS. MARCHA ATRÁS,,MAYOR,JAIME I (DON),"-0.8773757097585779,41.65412473315458",PERDIDA del control por FALTA de ATENCIÓN,1286.0,2017-04-29T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33986
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20122,2017,COLIS. MARCHA ATRÁS,,"UNIVERSITAS, VIA",,"-0.9064655516089563,41.64375646017645",MARCHA ATRÁS,1223.0,2017-04-28T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33987
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20123,2017,COLISIÓN ALCANCE,,CENTRO,,"-0.9096413418039018,41.63179749902723",PERDIDA del control por FALTA de ATENCIÓN,1224.0,2017-04-29T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33988https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33989
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20124,2017,COLIS. MARCHA ATRÁS,,SANTA JOAQ DE VEDRUNA,,"-0.8806390441350301,41.644551239292355",MARCHA ATRÁS,1227.0,2017-04-15T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33990
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20125,2017,SALIDA CALZADA,,"CATALUÑA, AVENIDA DE",,"-0.8690444107892222,41.66032098687662",ADELANTAMIENTO incorrecto,,2017-04-22T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33991
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20126,2017,SALIDA CALZADA,,"CASPE, AV.COMPROMISO","COCCI, JORGE","-0.8690340301889542,41.645989327907316",PERDIDA del control por VELOCIDAD INADECUADA,1228.0,2017-04-28T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33992
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20127,2017,SALIDA CALZADA,,ARAGON (CONDES DE),PEDRO IV CEREMONIOSO,"-0.907801284621977,41.63558976380907",MARCHA ATRÁS,1230.0,2017-04-28T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33993
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20128,2017,CAIDA SOBRE CALZADA,,"PUERTA DE SANCHO, AV.",,"-0.901782309441682,41.66090045225195",PERDIDA del control por FALTA de ATENCIÓN,1231.0,2017-04-30T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/11527,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33994
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20129,2017,COLIS. MARCHA ATRÁS,,LEON XIII,,"-0.883582225242433,41.64516228876309",PERDIDA del control por FALTA de ATENCIÓN,1233.0,2017-04-28T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33995
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20130,2017,OTRAS,,SAN VICENTE PAUL,COSO,"-0.8770008238233604,41.650886238412404",OTRAS CAUSAS,1235.0,2017-04-28T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33996
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20131,2017,COLISIÓN LATERAL,,"CESAR AUGUSTO, AVDA",,"-0.8843381522910746,41.65334352228666",PUERTA abierta incorrectamente,1238.0,2017-04-14T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33997https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33998
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20132,2017,COLISIÓN ALCANCE,,"ROTELLAR, MANUEL",,"-0.8760002390649996,41.67566672939441",PERDIDA del control por FALTA de ATENCIÓN,,2017-04-21T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/33999
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20691,2017,CAIDA SOBRE CALZADA,,"MONZALBARBA, CAMINO",,"-0.9589547524790607,41.69877078026613",PERDIDA del control por VELOCIDAD INADECUADA,1827.0,2017-06-25T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/11787,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34749
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20692,2017,COLISIÓN ALCANCE,,ORION,,"-0.9338881254185449,41.64227946479276",PERDIDA del control por FALTA de ATENCIÓN,1871.0,2017-06-29T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34750
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20693,2017,COLIS. MARCHA ATRÁS,,"MADRID, CARRETERA DE",,"-1.0608421750751373,41.64734626825609",MARCHA ATRÁS,1828.0,2017-06-22T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34751https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34752
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20694,2017,COLISIÓN LATERAL,,"PINSEQUE, CAMINO",BODEGA DEL REY URB.,"-1.0291825327537656,41.6958403415642",INVADIR otro carril en sentido contrario a la circulación,1829.0,2017-06-26T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34753
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20695,2017,ATROPELLO,,"QUEVEDO, FRANCISCO DE","SERVET, MIGUEL","-0.8671284736324986,41.641060639607126",PEATÓN cruza calz SIN PREFER. en PASO  CON semáforo,1894.0,2017-06-30T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/11788https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/11789https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/11790,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34754
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20696,2017,OTRAS,,"CONSTITUCION, PASEO",,"-0.8845070734766934,41.64733795821386",Caída de ocupante en Transporte Público,,2017-06-30T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/11791,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34755
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20697,2017,COLIS FRONTOLATERAL,,SAN NICOLO,,"-0.8839057546994475,41.60963961317178","CEDA EL PASO, no respetar prioridad de paso",1836.0,2017-06-27T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34756
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20698,2017,ATROPELLO,,"UNIVERSITAS, VIA",,"-0.9070495209927557,41.64508667369556",PEATÓN cruza calz SIN PREFER. fuera de paso,1834.0,2017-06-29T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/11792,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34757
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20699,2017,COLIS FRONTOLATERAL,,ARANDA (CONDE DE),"AGUSTIN, PASEO MARIA","-0.893561218597923,41.65619753221282",INVADIR otro carril en el mismo sentido de circulación,1835.0,2017-06-27T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34758
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20700,2017,CAIDA SOBRE CALZADA,,"BRETON,TOMAS(MAESTRO)",,"-0.8952808827032198,41.64431032413737",OTRAS CAUSAS,1837.0,2017-06-27T00:00:00Z,True,False,MAL ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34759
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20701,2017,COLISIÓN LATERAL,,SISALLO CRT,,"-0.8223686153941331,41.57371303668892",PERDIDA del control por FALTA de ATENCIÓN,1883.0,2017-06-27T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34760https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34761
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20702,2017,COLISIÓN ALCANCE,,"IBERICA, VIA","HISPANIDAD, RONDA DE","-0.9050776538461027,41.63193503486037","DISTANCIA DE SEGURIDAD, no mantener",,2017-06-21T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34762
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20703,2017,CAIDA SOBRE CALZADA,,"MONTE, CAMINO DE  AFC",,"-0.9537091390001774,41.726652270146786",OTRAS CAUSAS,1882.0,2017-06-17T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/11793,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34763
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20704,2017,COLISIÓN ALCANCE,,"AZNAR MOLINA,J. (DR.)",,"-0.871620212719062,41.648187233399",PERDIDA del control por FALTA de ATENCIÓN,1930.0,2017-06-30T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34764
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20705,2017,ATROPELLO,,"ALMANSA, BATALLA DE","ARAPILES, BATALLA DE","-0.8997024845779001,41.66213974927098",PEATÓN cruza calz CON PREFER. en PASO  SIN semáforo,1863.0,2017-06-30T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/11794,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34765
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20706,2017,COLIS. MARCHA ATRÁS,,"ZAMBRANO, M. (POETA)",,"-0.8898594622773466,41.67042997449333",MARCHA ATRÁS,1845.0,2017-06-30T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34766
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20707,2017,SALIDA CALZADA,,"ESTANES, IBON DE","ALBA,PS LAGOS DE MRL","-0.9348098216177242,41.66041575041754",PERDIDA del control por VELOCIDAD INADECUADA,1852.0,2017-06-30T00:00:00Z,False,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/11795,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34767
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20708,2017,COLIS. MARCHA ATRÁS,,"LOZANO MONZON,R.(DR.)",,"-0.8887016222491625,41.64103715686251",MARCHA ATRÁS,1850.0,2017-06-23T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34768
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20709,2017,COLISIÓN LATERAL,,CADENA(MARQUES DE LA),,"-0.8708335269186519,41.66631953934363",INVADIR otro carril en el mismo sentido de circulación,1849.0,2017-06-25T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34769
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20710,2017,COLIS. MARCHA ATRÁS,,BOLIVIA,,"-0.9038742801959403,41.650395397500255",MARCHA ATRÁS,1851.0,2017-06-23T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34770https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34771
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20711,2017,OTRAS,,ZAFIRO,ROCIO,"-0.8759576028541897,41.622521652786084",OTRAS CAUSAS,,2017-06-26T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34772
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20712,2017,COLISIÓN ALCANCE,,"BARBASAN, MARIANO",SANTA TERESA DE JESUS,"-0.8915613901062951,41.64232565570799",OTRAS CAUSAS,,2017-06-28T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34773
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20713,2017,COLISIÓN LATERAL,,"PARAISO, PL.BASILIO",,"-0.886122128133293,41.64741323565025",Caída de ocupante en Transporte Público,,2017-06-29T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/afectado/11796,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34774https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34775
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20714,2017,COLISIÓN ALCANCE,,"PEREZ, SILVESTRE","MINGUIJON, SALVADOR","-0.8615551396124788,41.647923494487266",PERDIDA del control por FALTA de ATENCIÓN,,2017-06-30T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34776https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34777
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20715,2017,COLISIÓN LATERAL,,"ALIERTA, AV. CESAREO","CABALDOS, CAMINO DE","-0.8690316585272572,41.63778525771397",INVADIR otro carril en el mismo sentido de circulación,1868.0,2017-06-30T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34778
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20716,2017,COLISIÓN LATERAL,,"BRETON,TOMAS(MAESTRO)",,"-0.8943002648807725,41.64379074129713",INVADIR otro carril en el mismo sentido de circulación,1870.0,2017-06-27T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34779https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34780
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20717,2017,COLISIÓN ALCANCE,,VILLAHERMOSA(DUQUESA),,"-0.9089644356650686,41.64612908989545",PERDIDA del control por FALTA de ATENCIÓN,1877.0,2017-06-30T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34781
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20718,2017,OTRAS,,"SORIA, CIUDAD DE AV.",,"-0.9068545198669438,41.65822652907541",Otras causas,1878.0,2017-06-25T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34782
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20719,2017,COLISIÓN ALCANCE,,"FLORESTA, LA (URB.)",,"-0.9185469435392494,41.64047852319705",OTRAS CAUSAS,,2017-06-26T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34783
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20720,2017,COLISIÓN LATERAL,,"HISPANIDAD, RONDA DE","GARCES, JULIAN (FRAY)","-0.8890278232274509,41.62480996473145",INVADIR otro carril en el mismo sentido de circulación,1900.0,2017-06-28T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34784https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34785
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20721,2017,COLISIÓN ALCANCE,,ALFAMEN,SANTA OROSIA,"-0.9066350876091216,41.65693630666206",PERDIDA del control por FALTA de ATENCIÓN,1946.0,2017-06-30T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34786https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34787
https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/accidente/20722,2017,SALIDA CALZADA,,"SAN FRANCISCO, PLAZA",,"-0.8950349457604054,41.64120692339479",PERDIDA del control por FALTA de ATENCIÓN,,2017-06-28T00:00:00Z,True,False,BUEN ESTADO,,BUEN ESTADO,,,https://www.zaragoza.es/sede/servicio/transporte/accidentalidad-trafico/tipo-vehiculo-implicado/34788
